"C0000100","C0000200","C0005300","C0005400","C0005700","Y1755100","Y1756200","Y2036100","Y2037200","Y2267000","Y2360600"
717002,7170,2,2,1982,-7,-7,-7,-7,458,-7
717003,7170,2,1,1989,-7,-7,-7,-7,458,-7
717101,7171,2,2,1992,-7,-7,-7,-7,458,-7
717102,7171,2,2,1998,-7,-7,-7,-7,458,-7
717401,7174,2,1,1988,-7,-7,-7,-7,458,-7
717402,7174,2,1,1994,-7,-7,-7,-7,458,-7
717501,7175,2,1,1987,7,2000,27,5000,458,31
717901,7179,2,1,1979,-7,-7,-7,-7,458,-7
717902,7179,2,1,1982,-7,-7,-7,-7,458,7
717903,7179,2,2,1985,7,1293,99,2500,458,12
718001,7180,2,2,1979,21,-7,9,-7,458,-7
718002,7180,2,2,1984,7,-7,-7,-7,458,-7
718101,7181,2,1,1980,-7,-7,-7,-7,458,7
718301,7183,2,2,1984,99,-7,-7,-7,458,99
718302,7183,2,2,1986,99,3000,99,-7,458,99
718303,7183,2,2,1988,-7,-7,15,-7,458,15
718401,7184,2,2,1981,-7,-7,-7,-7,458,8
718402,7184,2,2,1986,-7,-7,-7,-7,458,-7
718403,7184,2,1,1988,-7,-7,-7,-7,458,-7
718404,7184,2,2,1992,-7,-7,-7,-7,458,-7
718601,7186,2,1,1986,-7,-7,-7,-7,458,-7
718602,7186,2,1,1994,-7,-7,-7,-7,458,-7
718901,7189,2,1,1983,-7,-7,-7,-7,458,-7
718902,7189,2,2,1989,-7,-7,-7,-7,458,-7
718903,7189,2,1,1990,-7,-7,-7,-7,458,-7
719201,7192,2,2,1977,-7,-7,-2,-7,458,0
719401,7194,2,1,1984,-7,-7,-7,-7,458,-7
719402,7194,2,2,1986,-7,-7,-7,-7,458,-7
719701,7197,2,2,1978,99,-7,-7,-7,458,-7
719702,7197,2,1,1981,-7,-7,-7,-7,458,-7
719801,7198,2,1,1978,-7,-7,-7,-7,458,-7
719802,7198,2,2,1984,14,-7,-7,-7,458,12
719803,7198,2,2,1989,-7,-7,28,19000,458,99
719901,7199,2,2,1977,-7,-7,-7,-7,458,21
720201,7202,3,1,1990,-7,-7,-7,-7,458,-7
720701,7207,1,1,1975,-7,-7,-7,-7,458,-7
720702,7207,1,1,1977,0,-7,-7,-7,458,-7
720703,7207,1,1,1980,12,-7,-7,-7,458,-7
720704,7207,1,1,1981,-7,-7,-7,-7,458,-7
720901,7209,1,2,1979,-7,-7,7,-7,458,-7
720902,7209,1,2,1984,-7,-7,-7,-7,458,-7
721101,7211,2,1,1993,-7,-7,-7,-7,458,-7
721102,7211,2,1,1994,-7,-7,-7,-7,458,-7
721401,7214,1,2,1982,14,1500,14,-7,458,-7
721402,7214,1,2,2001,-7,-7,-7,-7,458,-7
721501,7215,2,1,1985,99,-7,-7,-7,458,-7
721502,7215,2,2,1993,-7,-7,-7,-7,458,-7
721601,7216,2,1,1978,-7,-7,-7,-7,458,-7
721701,7217,2,2,1977,-7,-7,-7,-7,458,22
721702,7217,2,1,1978,-7,-7,-7,-7,458,-7
721703,7217,2,2,1981,-7,-7,-7,-7,458,22
721704,7217,2,2,1982,-7,-7,-7,-7,458,-7
721705,7217,2,1,1984,-7,-7,-7,-7,458,-7
721706,7217,2,1,1992,-7,-7,-7,-7,458,-7
722001,7220,2,1,1980,-7,-7,-7,-7,458,-7
722002,7220,2,1,1981,-7,-7,-7,-7,458,-7
722003,7220,2,1,1983,-7,-7,-7,-7,458,-7
722004,7220,2,1,1985,-7,-7,-7,-7,458,99
722401,7224,2,2,1992,-7,-7,-7,-7,458,-7
722601,7226,2,2,1984,7,-7,7,-7,458,-7
722602,7226,2,2,1987,7,1000,32,-7,458,32
722801,7228,2,2,1986,-7,-7,-7,-7,458,-7
722802,7228,2,2,1991,-7,-7,-7,-7,458,-7
722803,7228,2,1,1995,-7,-7,-7,-7,458,-7
723101,7231,2,2,1993,-7,-7,-7,-7,458,-7
723201,7232,2,1,1980,-7,-7,-7,-7,458,-7
723202,7232,2,1,2006,-7,-7,-7,-7,458,-7
723501,7235,1,2,1986,12,-7,12,1500,458,12
723502,7235,1,2,1987,21,-7,10,1500,458,30
723503,7235,1,2,1997,-7,-7,-7,-7,458,-7
723601,7236,1,1,1994,-7,-7,-7,-7,458,-7
723602,7236,1,1,1995,-7,-7,-7,-7,458,-7
724101,7241,1,2,1991,-7,-7,-7,-7,458,12
724102,7241,1,1,1994,-7,-7,-7,-7,458,-7
724401,7244,1,2,1982,-7,-7,-7,-7,458,30
724402,7244,1,2,1983,-7,-7,-7,-7,458,-7
724403,7244,1,1,1985,-7,-7,99,-7,458,-7
724501,7245,1,2,1989,-7,-7,99,-7,458,10
724601,7246,1,2,1983,-7,-7,8,-7,458,8
724602,7246,1,2,1986,28,-7,6,-7,458,6
724603,7246,1,1,1993,-7,-7,-7,-7,458,-7
724701,7247,1,2,1985,-7,-7,-7,-7,458,-7
724901,7249,1,2,1977,-7,-7,-7,-7,458,-7
724902,7249,1,1,1988,-7,-7,-7,-7,458,-7
724903,7249,1,2,1998,-7,-7,-7,-7,458,-7
724904,7249,1,2,1998,-7,-7,-7,-7,458,-7
725201,7252,2,2,1974,0,-7,22,-7,458,-7
725202,7252,2,1,1981,-7,-7,-7,-7,458,-7
725301,7253,2,2,1981,-7,-7,32,-7,458,32
725302,7253,2,1,1982,-7,-7,-7,-7,458,-7
725303,7253,2,1,1986,-7,-7,-7,-7,458,-7
725501,7255,2,1,1980,-7,-7,-7,-7,458,-7
725601,7256,2,1,1981,-7,-7,-7,-7,458,-7
725602,7256,2,2,1983,-7,-7,-7,-7,458,21
725603,7256,2,1,1985,-7,-7,-7,-7,458,-7
725604,7256,2,1,1988,-7,-7,-7,-7,458,-7
725801,7258,2,2,1980,-7,-7,7,3500,458,10
725802,7258,2,1,1982,-7,-7,-7,-7,458,-7
725901,7259,2,1,1985,99,-7,99,8800,458,99
725902,7259,2,1,1987,-7,-7,-7,-7,458,-7
725903,7259,2,1,1988,-7,-7,-7,-7,458,-7
725904,7259,2,1,1994,-7,-7,-7,-7,458,-7
725905,7259,2,2,1996,-7,-7,-7,-7,458,-7
726301,7263,2,1,1982,-7,-7,-7,-7,458,-7
726302,7263,2,2,1984,-7,-7,-7,-7,458,-7
726303,7263,2,2,1985,-7,-7,-7,-7,458,-7
726304,7263,2,2,1987,-7,-7,-7,-7,458,-7
726305,7263,2,1,1989,-7,-7,-7,-7,458,-7
726306,7263,2,2,1991,-7,-7,-7,-7,458,-7
726307,7263,2,1,1992,-7,-7,-7,-7,458,-7
726308,7263,2,2,1994,-7,-7,-7,-7,458,-7
726309,7263,2,1,1998,-7,-7,-7,-7,458,-7
726310,7263,2,1,2000,-7,-7,-7,-7,458,-7
726311,7263,2,2,2002,-7,-7,-7,-7,458,-7
726401,7264,2,1,1984,-7,-7,-7,-7,458,-7
727501,7275,2,1,1978,-7,-7,-7,-7,458,-7
727502,7275,2,2,1982,-7,-7,99,-7,458,22
727503,7275,2,2,1985,32,-7,9,2000,458,9
727601,7276,2,1,1979,-7,-7,-7,-7,458,-7
727602,7276,2,2,1984,-7,-7,7,-7,458,7
727801,7278,2,1,1975,-7,-7,-7,-7,458,-7
727802,7278,2,1,1979,-7,-7,-7,-7,458,-7
727803,7278,2,1,1982,-7,-7,-7,-7,458,-7
727804,7278,2,2,1991,-7,-7,-7,-7,458,-7
728201,7282,2,1,1980,-7,-7,-7,-7,458,-7
728301,7283,2,1,1981,-7,-7,-7,-7,458,5
728401,7284,2,1,1988,-7,-7,0,-7,458,0
728501,7285,2,1,1988,-7,-7,9,3000,458,99
728502,7285,2,2,1990,-7,-7,-7,-7,458,-7
728503,7285,2,2,1997,-7,-7,-7,-7,458,-7
728504,7285,2,1,2004,-7,-7,-7,-7,458,-7
728601,7286,2,2,1991,-7,-7,-7,-7,458,-7
728602,7286,2,1,1996,-7,-7,-7,-7,458,-7
729101,7291,3,2,1980,-7,-7,-7,-7,458,-7
729501,7295,2,1,1976,-7,-7,-7,-7,458,-7
729502,7295,2,1,1979,-7,-7,22,-7,458,-7
730001,7300,2,1,1994,-7,-7,-7,-7,458,-7
730201,7302,2,2,1979,-7,-7,7,-7,458,-7
730202,7302,2,1,1980,-7,-7,-7,-7,458,-7
730203,7302,2,2,1984,99,-2,99,-7,458,-7
730301,7303,2,2,1978,-7,-7,-7,-7,458,-7
730401,7304,2,1,1984,-7,-7,7,-7,458,7
730402,7304,2,1,1990,-7,-7,-7,-7,458,-7
730501,7305,1,2,1975,-7,-7,-7,-7,458,-7
730502,7305,1,2,1986,-7,-7,22,-7,458,99
730801,7308,3,2,1978,-7,-7,-7,-7,458,-7
730802,7308,3,2,1986,-7,-7,-7,-7,458,-7
731001,7310,3,1,1980,-7,-7,-7,-7,458,-7
731002,7310,3,1,1981,-7,-7,-7,-7,458,-7
731003,7310,3,1,1982,-7,-7,-7,-7,458,-7
731004,7310,3,1,1983,-7,-7,-7,-7,458,-7
731401,7314,2,1,1974,-7,-7,9,16000,458,-7
731402,7314,2,2,1996,-7,-7,-7,-7,458,-7
731403,7314,2,1,2002,-7,-7,-7,-7,458,-7
731601,7316,1,1,1975,-7,-7,-7,-7,458,-7
731602,7316,1,2,1990,-7,-7,-7,-7,458,12
731603,7316,1,1,1992,-7,-7,-7,-7,458,-7
731701,7317,2,1,1987,-7,-7,-7,-7,458,-7
731702,7317,2,1,1989,-7,-7,-7,-7,458,-7
732201,7322,2,2,1984,-7,-7,21,-7,458,-7
732202,7322,2,1,1987,-7,-7,15,-7,458,21
732203,7322,2,1,1993,-7,-7,-7,-7,458,-7
732301,7323,2,2,1979,-7,-7,-7,-7,458,-7
732302,7323,2,2,1986,-7,-7,-7,-7,458,-7
732401,7324,2,2,1980,-7,-7,-7,-7,458,-7
732402,7324,2,2,1982,-7,-7,21,-7,458,-7
732403,7324,2,2,1983,-7,-7,-7,-7,458,7
732404,7324,2,1,1988,-7,-7,-7,-7,458,-7
732405,7324,2,2,1989,-7,-7,-7,-7,458,-7
732406,7324,2,1,1992,-7,-7,-7,-7,458,-7
732501,7325,2,1,1982,25,-7,8,2500,458,8
732502,7325,2,1,1984,7,-7,7,5000,458,7
732503,7325,2,1,1989,-7,-7,-7,-7,458,-7
732504,7325,2,2,1991,-7,-7,-7,-7,458,-7
732505,7325,2,1,1992,-7,-7,-7,-7,458,-7
732701,7327,3,2,1984,-7,-7,-7,-7,458,-7
733101,7331,3,1,1977,-7,-7,-7,-7,458,-7
733102,7331,3,2,1984,-7,-7,-7,-7,458,-7
733103,7331,3,2,1987,-7,-7,-7,-7,458,-7
733901,7339,3,1,1985,-7,-7,-7,-7,458,-7
733902,7339,3,1,1988,-7,-7,-7,-7,458,-7
734101,7341,3,2,1978,-7,-7,-7,-7,458,-7
734401,7344,3,1,1986,-7,-7,-7,-7,458,-7
734402,7344,3,2,1988,-7,-7,-7,-7,458,-7
734501,7345,3,1,1982,-7,-7,-7,-7,458,-7
734502,7345,3,1,1985,-7,-7,-7,-7,458,-7
734503,7345,3,1,1988,-7,-7,-7,-7,458,-7
734801,7348,3,2,1979,-7,-7,-7,-7,458,-7
735001,7350,3,2,1973,-7,-7,-7,-7,458,-7
735002,7350,3,2,1976,-7,-7,-7,-7,458,-7
735003,7350,3,2,1981,-7,-7,-7,-7,458,-7
735201,7352,3,2,1975,-7,-7,-7,-7,458,-7
735501,7355,3,2,1982,-7,-7,-7,-7,458,-7
735502,7355,3,2,1985,-7,-7,-7,-7,458,-7
735801,7358,3,2,1983,-7,-7,-7,-7,458,-7
735802,7358,3,2,1984,-7,-7,-7,-7,458,-7
735803,7358,3,2,1987,-7,-7,-7,-7,458,-7
735901,7359,3,1,1981,-7,-7,-7,-7,458,-7
735902,7359,3,1,1983,-7,-7,-7,-7,458,-7
735903,7359,3,2,1988,-7,-7,-7,-7,458,-7
736701,7367,3,1,1979,-7,-7,-7,-7,458,-7
736702,7367,3,2,1983,-7,-7,-7,-7,458,-7
736703,7367,3,1,1987,-7,-7,-7,-7,458,-7
736704,7367,3,2,1989,-7,-7,-7,-7,458,-7
736801,7368,2,2,2000,-7,-7,-7,-7,458,-7
737501,7375,3,2,1979,-7,-7,-7,-7,458,-7
737502,7375,3,1,1982,-7,-7,-7,-7,458,-7
737601,7376,3,1,1977,-7,-7,-7,-7,458,-7
737602,7376,3,2,1985,-7,-7,-7,-7,458,-7
737701,7377,2,1,1982,-7,-7,-7,-7,458,-7
737702,7377,2,1,1991,-7,-7,-7,-7,458,-7
737801,7378,2,1,1983,-7,-7,-7,-7,458,-7
737802,7378,2,2,1996,-7,-7,-7,-7,458,-7
738201,7382,2,1,1985,-7,-7,-7,-7,458,-7
738301,7383,2,1,1985,-7,-7,-7,-7,458,-7
738302,7383,2,1,1992,-7,-7,-7,-7,458,-7
738801,7388,2,1,1983,-7,-7,-7,-7,458,-7
738802,7388,2,2,1985,-7,-7,-7,-7,458,-7
738901,7389,2,1,1981,-7,-7,-7,-7,458,-7
738902,7389,2,1,1985,-7,-7,28,-7,458,-7
738903,7389,2,2,1986,30,4000,30,-7,458,30
739001,7390,2,1,1986,-7,-7,-7,-7,458,-7
739002,7390,2,1,1988,-7,-7,99,-7,458,7
739003,7390,2,2,1992,-7,-7,-7,-7,458,-7
739101,7391,2,2,1975,22,4000,22,-7,458,-7
739102,7391,2,2,1984,26,1500,6,500,458,6
739201,7392,2,1,1975,-7,-7,-7,-7,458,-7
739301,7393,2,2,1992,-7,-7,-7,-7,458,-7
739302,7393,2,2,1994,-7,-7,-7,-7,458,-7
739401,7394,2,1,1990,-7,-7,-7,-7,458,6
739601,7396,2,2,1993,-7,-7,-7,-7,458,-7
739602,7396,2,2,1999,-7,-7,-7,-7,458,-7
739603,7396,2,2,2000,-7,-7,-7,-7,458,-7
740301,7403,2,2,1976,-7,-7,-7,-7,458,-7
740801,7408,3,1,1982,-7,-7,-7,-7,458,-7
740802,7408,3,2,1986,-7,-7,-7,-7,458,-7
740901,7409,3,2,1981,-7,-7,-7,-7,458,-7
740902,7409,3,2,1986,-7,-7,-7,-7,458,-7
741401,7414,3,1,1983,-7,-7,-7,-7,458,-7
741402,7414,3,1,1988,-7,-7,-7,-7,458,-7
741501,7415,3,2,1975,-7,-7,-7,-7,458,-7
741502,7415,3,2,1983,-7,-7,-7,-7,458,-7
741801,7418,1,1,1995,-7,-7,-7,-7,458,-7
741802,7418,1,1,1997,-7,-7,-7,-7,458,-7
741803,7418,1,2,2000,-7,-7,-7,-7,458,-7
742001,7420,3,2,1987,-7,-7,-7,-7,458,-7
742002,7420,3,1,1989,-7,-7,-7,-7,458,-7
742101,7421,1,2,1988,-7,-7,21,-7,458,21
742201,7422,1,1,1994,-7,-7,-7,-7,458,-7
742301,7423,1,1,1995,-7,-7,-7,-7,458,-7
742302,7423,1,1,1998,-7,-7,-7,-7,458,-7
742601,7426,1,1,1985,-7,-7,99,-7,458,-7
742602,7426,1,1,1992,-7,-7,-7,-7,458,-7
742801,7428,1,1,1989,-7,-7,-7,-7,458,-7
743001,7430,1,2,1977,-7,-7,-7,-7,458,-7
743002,7430,1,2,1988,-7,-7,7,-7,458,-7
743201,7432,2,1,1980,-7,-7,-7,-7,458,-7
743301,7433,2,2,1975,-7,-7,-7,-7,458,-7
743302,7433,2,1,1977,-7,-7,-7,-7,458,-7
743303,7433,2,1,1979,-7,-7,-7,-7,458,-7
743304,7433,2,2,1981,7,-7,-7,-7,458,-7
743501,7435,2,2,1993,-7,-7,-7,-7,458,-7
743502,7435,2,2,1995,-7,-7,-7,-7,458,-7
743601,7436,2,1,1980,-7,-7,-7,-7,458,-7
743602,7436,2,2,1985,-7,-7,-7,-7,458,-7
743701,7437,2,2,1989,-7,-7,21,1200,458,-7
743702,7437,2,1,1999,-7,-7,-7,-7,458,-7
743801,7438,2,1,1982,-7,-7,-7,-7,458,-7
743802,7438,2,2,1983,-7,-7,-7,-7,458,-7
743803,7438,2,2,1985,-7,-7,-7,-7,458,-7
743901,7439,2,1,1985,-7,-7,-7,-7,458,-7
743902,7439,2,1,1987,99,-7,31,-7,458,31
744101,7441,2,2,1978,-7,-7,-7,-7,458,-7
744102,7441,2,2,1979,-7,-7,-7,-7,458,-7
744103,7441,2,2,1989,-7,-7,30,-7,458,10
744201,7442,2,1,1972,-7,-7,-7,-7,458,-7
744202,7442,2,1,1974,-7,-7,-7,-7,458,-7
744301,7443,2,2,1981,6,-7,-7,-7,458,-7
744302,7443,2,2,1983,-7,-7,-7,-7,458,8
744303,7443,2,1,2000,-7,-7,-7,-7,458,-7
744501,7445,2,2,1993,-7,-7,-7,-7,458,-7
744502,7445,2,1,1994,-7,-7,-7,-7,458,-7
744601,7446,2,1,1991,-7,-7,-7,-7,458,-7
744602,7446,2,1,1993,-7,-7,-7,-7,458,-7
744701,7447,2,1,1975,-7,-7,-7,-7,458,-7
744702,7447,2,2,1976,22,50000,-7,-7,458,-7
744703,7447,2,1,1980,-7,-7,-7,-7,458,15
744704,7447,2,1,1984,-7,-7,-7,-7,458,-7
744801,7448,2,1,1982,-7,-7,-7,-7,458,-7
744802,7448,2,2,1988,-7,-7,-7,-7,458,-7
744803,7448,2,2,1989,-7,-7,-7,-7,458,-7
744804,7448,2,1,1991,-7,-7,-7,-7,458,-7
744805,7448,2,1,1991,-7,-7,-7,-7,458,-7
744901,7449,2,2,1979,-7,-7,-7,-7,458,-7
744902,7449,2,1,1990,-7,-7,-7,-7,458,10
744903,7449,2,2,1997,-7,-7,-7,-7,458,-7
745001,7450,3,2,1983,-7,-7,-7,-7,458,-7
745002,7450,3,2,1985,-7,-7,-7,-7,458,-7
745101,7451,2,1,1981,-7,-7,-7,-7,458,-7
745102,7451,2,2,1983,-7,-7,-7,-7,458,-7
745103,7451,2,2,1991,-7,-7,-7,-7,458,14
745104,7451,2,1,1993,-7,-7,-7,-7,458,-7
745201,7452,3,2,1979,-7,-7,-7,-7,458,-7
745301,7453,3,1,1980,-7,-7,-7,-7,458,-7
745302,7453,3,1,1983,-7,-7,-7,-7,458,-7
745303,7453,3,2,1985,-7,-7,-7,-7,458,-7
745501,7455,2,1,1977,-7,-7,-7,-7,458,-7
745502,7455,2,2,1981,-7,-7,-7,-7,458,-7
745503,7455,2,2,1984,-7,-7,-7,-7,458,-7
745504,7455,2,1,1988,-7,-7,-7,-7,458,-7
745505,7455,2,1,1989,-7,-7,-7,-7,458,-7
745506,7455,2,1,1993,-7,-7,-7,-7,458,-7
745507,7455,2,2,1994,-7,-7,-7,-7,458,-7
745801,7458,2,1,1993,-7,-7,-7,-7,458,-7
745901,7459,2,1,1986,99,-2,99,-7,458,-7
745902,7459,2,2,1990,-7,-7,-7,-7,458,-7
745903,7459,2,1,1992,-7,-7,-7,-7,458,-7
745904,7459,2,2,1998,-7,-7,-7,-7,458,-7
746001,7460,2,2,1977,-7,-7,-7,-7,458,-7
746002,7460,2,1,1984,-7,-7,-7,-7,458,-7
746003,7460,2,2,1985,-7,-7,-7,-7,458,-7
746004,7460,2,2,1991,-7,-7,-7,-7,458,-7
746201,7462,2,2,1985,-7,-7,-7,-7,458,-7
746202,7462,2,2,1987,-7,-7,-7,-7,458,0
746203,7462,2,1,1989,-7,-7,-7,-7,458,7
746401,7464,2,1,1977,9,-7,13,-7,458,13
746402,7464,2,1,1979,-7,-7,-7,-7,458,-7
746403,7464,2,2,1986,6,2600,22,-7,458,6
746404,7464,2,2,1987,-7,-7,12,-7,458,22
746801,7468,2,1,1976,-7,-7,-7,-7,458,-7
746802,7468,2,1,1977,-7,-7,-7,-7,458,-7
746803,7468,2,1,1981,-7,-7,-7,-7,458,-7
747001,7470,2,2,1977,-7,-7,-7,-7,458,25
747002,7470,2,2,1981,-7,-7,-7,-7,458,22
747003,7470,2,1,1982,-7,-7,-7,-7,458,99
747004,7470,2,1,1986,-7,-7,0,-7,458,-7
747501,7475,2,1,1990,-7,-7,-7,-7,458,10
747502,7475,2,2,1994,-7,-7,-7,-7,458,-7
747701,7477,2,1,1991,-7,-7,-7,-7,458,-7
747702,7477,2,1,1995,-7,-7,-7,-7,458,-7
747901,7479,2,2,1986,-7,-7,7,-7,458,-7
747902,7479,2,1,1989,-7,-7,-7,-7,458,-7
748001,7480,2,2,1980,-7,-7,21,-7,458,-7
748002,7480,2,2,1982,7,-7,-7,-7,458,99
748003,7480,2,1,1989,-7,-7,99,5000,458,99
748101,7481,2,1,1982,-7,-7,-7,-7,458,-7
748102,7481,2,1,1986,-7,-7,-7,-7,458,-7
748501,7485,2,1,1982,0,-7,5,-7,458,13
748502,7485,2,1,1985,-7,-7,-7,-7,458,-7
749001,7490,2,1,1987,-7,-7,-7,-7,458,-7
749201,7492,2,2,1984,-7,-7,-7,-7,458,-7
749301,7493,2,1,1978,-7,-7,-7,-7,458,-7
749302,7493,2,2,1980,-7,-7,10,-7,458,-7
749303,7493,2,1,1981,-7,-7,-7,-7,458,-7
749401,7494,2,2,1981,-7,-7,-7,-7,458,31
749402,7494,2,1,1982,-7,-7,-7,-7,458,13
749403,7494,2,2,1989,-7,-7,-7,-7,458,-7
749601,7496,2,2,1978,-7,-7,-7,-7,458,-7
749602,7496,2,2,1982,27,-7,27,4000,458,99
749603,7496,2,2,1984,-7,-7,9,-7,458,-7
749701,7497,2,1,1987,-7,-7,-7,-7,458,-7
749702,7497,2,2,1993,-7,-7,-7,-7,458,-7
749801,7498,2,1,1987,-7,-7,30,-7,458,-7
749802,7498,2,2,1995,-7,-7,-7,-7,458,-7
749803,7498,2,2,1996,-7,-7,-7,-7,458,-7
750001,7500,2,1,1982,-7,-7,-7,-7,458,-7
750002,7500,2,2,1988,-7,-7,-7,-7,458,-7
750101,7501,2,1,1976,-7,-7,99,-7,458,-7
750102,7501,2,1,1980,-7,-7,-7,-7,458,-7
750103,7501,2,1,1981,-7,-7,-7,-7,458,-7
750104,7501,2,2,1987,-7,-7,10,-7,458,7
750105,7501,2,2,1989,-7,-7,9,7000,458,99
750301,7503,2,2,1981,-7,-7,-7,-7,458,-7
750302,7503,2,1,1988,-7,-7,-7,-7,458,-7
750303,7503,2,2,1990,-7,-7,-7,-7,458,-7
750304,7503,2,2,1993,-7,-7,-7,-7,458,-7
750305,7503,2,2,2007,-7,-7,-7,-7,458,-7
750401,7504,2,1,1982,-7,-7,-7,-7,458,-7
750402,7504,2,2,1989,-7,-7,-7,-7,458,12
750403,7504,2,1,1992,-7,-7,-7,-7,458,-7
750404,7504,2,1,1995,-7,-7,-7,-7,458,-7
750405,7504,2,1,1995,-7,-7,-7,-7,458,-7
750601,7506,2,2,1995,-7,-7,-7,-7,458,-7
750801,7508,2,2,1979,-7,-7,-7,-7,458,-7
750802,7508,2,1,1982,-7,-7,-7,-7,458,-7
751001,7510,2,1,1979,-7,-7,-7,-7,458,-7
751301,7513,2,2,1985,-7,-7,-7,-7,458,-7
751302,7513,2,1,1987,-7,-7,-7,-7,458,-7
751401,7514,2,1,1977,-7,-7,-7,-7,458,-7
751402,7514,2,2,1981,-7,-7,9,-7,458,-7
751801,7518,2,2,1985,-7,-7,-7,-7,458,-7
751802,7518,2,1,1990,-7,-7,-7,-7,458,-7
752001,7520,2,2,1981,-7,-7,-7,-7,458,-7
752002,7520,2,1,1987,-7,-7,-7,-7,458,-7
752003,7520,2,2,1990,-7,-7,-7,-7,458,10
752401,7524,2,1,1979,-7,-7,-7,-7,458,-7
752402,7524,2,2,1987,-7,-7,-7,-7,458,-7
752403,7524,2,2,1988,-7,-7,-7,-7,458,-7
752404,7524,2,1,1990,-7,-7,-7,-7,458,-7
752501,7525,2,1,1989,-7,-7,-7,-7,458,-7
752502,7525,2,2,1998,-7,-7,-7,-7,458,-7
752701,7527,2,2,1999,-7,-7,-7,-7,458,-7
752702,7527,2,2,2000,-7,-7,-7,-7,458,-7
752901,7529,3,1,1983,-7,-7,-7,-7,458,-7
752902,7529,3,1,1986,-7,-7,-7,-7,458,-7
752903,7529,3,1,1989,-7,-7,-7,-7,458,-7
753001,7530,3,1,1981,-7,-7,-7,-7,458,-7
753101,7531,1,2,1986,-7,-7,-7,-7,458,-7
753102,7531,1,2,1995,-7,-7,-7,-7,458,-7
753103,7531,1,2,2000,-7,-7,-7,-7,458,-7
753104,7531,1,1,2001,-7,-7,-7,-7,458,-7
753201,7532,3,1,1980,-7,-7,-7,-7,458,-7
753202,7532,3,1,1982,-7,-7,-7,-7,458,-7
753701,7537,3,2,1984,-7,-7,-7,-7,458,-7
753702,7537,3,1,1986,-7,-7,-7,-7,458,-7
753801,7538,3,2,1983,-7,-7,-7,-7,458,-7
753802,7538,3,2,1988,-7,-7,-7,-7,458,-7
754301,7543,3,2,1975,-7,-7,-7,-7,458,-7
754302,7543,3,1,1978,-7,-7,-7,-7,458,-7
754801,7548,2,2,1978,-7,-7,-7,-7,458,-7
754802,7548,2,2,1979,-7,-7,-7,-7,458,-7
754803,7548,2,1,1985,-7,-7,-7,-7,458,7
754804,7548,2,2,1988,-7,-7,-7,-7,458,-7
755101,7551,2,1,1992,-7,-7,-7,-7,458,-7
755301,7553,1,2,1995,-7,-7,-7,-7,458,-7
756001,7560,1,1,1999,-7,-7,-7,-7,458,-7
756501,7565,1,2,1979,-7,-7,-7,-7,458,-7
757101,7571,1,2,1986,-7,-7,-7,-7,458,-7
757401,7574,1,1,1986,-7,-7,-7,-7,458,-7
757402,7574,1,1,1988,-7,-7,-7,-7,458,-7
757403,7574,1,2,1990,-7,-7,-7,-7,458,-7
757501,7575,1,1,1992,-7,-7,-7,-7,458,-7
757502,7575,1,2,1995,-7,-7,-7,-7,458,-7
757801,7578,2,2,1986,27,-7,27,-7,458,27
757802,7578,2,1,1990,-7,-7,-7,-7,458,6
758001,7580,2,1,1983,-7,-7,-7,-7,458,-7
758101,7581,2,2,1993,-7,-7,-7,-7,458,-7
758301,7583,2,1,1978,-7,-7,-7,-7,458,-7
758302,7583,2,1,1980,-7,-7,-7,-7,458,-7
758303,7583,2,2,1987,-7,-7,-7,-7,458,-7
758501,7585,1,2,1984,-7,-7,-7,-7,458,-7
758502,7585,1,2,2001,-7,-7,-7,-7,458,-7
758601,7586,1,2,1981,-7,-7,-7,-7,458,-7
758602,7586,1,2,1992,-7,-7,-7,-7,458,-7
758701,7587,1,2,1984,12,-7,12,2000,458,12
758702,7587,1,1,1998,-7,-7,-7,-7,458,-7
759101,7591,1,1,1982,-7,-7,-7,-7,458,-7
759501,7595,1,1,1987,-7,-7,-7,-7,458,-7
759502,7595,1,2,1999,-7,-7,-7,-7,458,-7
759801,7598,2,2,1982,30,-7,-7,-7,458,6
759802,7598,2,1,1984,15,5000,15,11000,458,99
760001,7600,2,1,1998,-7,-7,-7,-7,458,-7
760002,7600,2,1,1998,-7,-7,-7,-7,458,-7
760101,7601,1,2,1983,-7,-7,-7,-7,458,-7
760102,7601,1,2,1986,2,-7,2,5500,458,2
760103,7601,1,2,1991,-7,-7,-7,-7,458,9
760301,7603,1,1,1991,-7,-7,-7,-7,458,99
760302,7603,1,2,1997,-7,-7,-7,-7,458,-7
760501,7605,3,1,1986,-7,-7,-7,-7,458,-7
760502,7605,3,1,1989,-7,-7,-7,-7,458,-7
760601,7606,2,2,1984,8,16000,8,-7,458,-7
760602,7606,2,1,1999,-7,-7,-7,-7,458,-7
760701,7607,3,1,1984,-7,-7,-7,-7,458,-7
760702,7607,3,2,1989,-7,-7,-7,-7,458,-7
760901,7609,3,2,1981,-7,-7,-7,-7,458,-7
760902,7609,3,2,1990,-7,-7,-7,-7,458,-7
761601,7616,2,1,1983,-7,-7,-7,-7,458,-7
761602,7616,2,2,1984,-7,-7,-7,-7,458,-7
761701,7617,2,2,1984,-7,-7,-7,-7,458,-7
761702,7617,2,2,1988,-7,-7,21,-7,458,21
761801,7618,2,1,1980,0,-7,-7,-7,458,-7
